"","CRPS","Country.Region","State","County","Date","Lat","Long","confirmed","recovered","deaths","new_confirmed","new_deaths","new_recovered","recoveredOverDeaths","recoveredOverConfirmed","Region"
"9274","Georgia, US","US","Georgia","Fayette",2020-02-26,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9336","Georgia, US","US","Georgia","Floyd",2020-02-26,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9398","Georgia, US","US","Georgia","Fulton County",2020-02-26,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9460","Georgia, US","US","Georgia","Gwinnett",2020-02-26,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9522","Georgia, US","US","Georgia","Polk County",2020-02-26,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8965","Georgia, US","US","Georgia","",2020-02-27,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9027","Georgia, US","US","Georgia","Charlton",2020-02-27,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9089","Georgia, US","US","Georgia","Cherokee County",2020-02-27,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9151","Georgia, US","US","Georgia","Cobb County",2020-02-27,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9213","Georgia, US","US","Georgia","DeKalb",2020-02-27,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9275","Georgia, US","US","Georgia","Fayette",2020-02-27,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9337","Georgia, US","US","Georgia","Floyd",2020-02-27,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9399","Georgia, US","US","Georgia","Fulton County",2020-02-27,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9461","Georgia, US","US","Georgia","Gwinnett",2020-02-27,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9523","Georgia, US","US","Georgia","Polk County",2020-02-27,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8966","Georgia, US","US","Georgia","",2020-02-28,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9028","Georgia, US","US","Georgia","Charlton",2020-02-28,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9090","Georgia, US","US","Georgia","Cherokee County",2020-02-28,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9152","Georgia, US","US","Georgia","Cobb County",2020-02-28,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9214","Georgia, US","US","Georgia","DeKalb",2020-02-28,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9276","Georgia, US","US","Georgia","Fayette",2020-02-28,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9338","Georgia, US","US","Georgia","Floyd",2020-02-28,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9400","Georgia, US","US","Georgia","Fulton County",2020-02-28,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9462","Georgia, US","US","Georgia","Gwinnett",2020-02-28,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9524","Georgia, US","US","Georgia","Polk County",2020-02-28,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8967","Georgia, US","US","Georgia","",2020-02-29,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9029","Georgia, US","US","Georgia","Charlton",2020-02-29,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9091","Georgia, US","US","Georgia","Cherokee County",2020-02-29,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9153","Georgia, US","US","Georgia","Cobb County",2020-02-29,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9215","Georgia, US","US","Georgia","DeKalb",2020-02-29,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9277","Georgia, US","US","Georgia","Fayette",2020-02-29,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9339","Georgia, US","US","Georgia","Floyd",2020-02-29,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9401","Georgia, US","US","Georgia","Fulton County",2020-02-29,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9463","Georgia, US","US","Georgia","Gwinnett",2020-02-29,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9525","Georgia, US","US","Georgia","Polk County",2020-02-29,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8968","Georgia, US","US","Georgia","",2020-03-01,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9030","Georgia, US","US","Georgia","Charlton",2020-03-01,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9092","Georgia, US","US","Georgia","Cherokee County",2020-03-01,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9154","Georgia, US","US","Georgia","Cobb County",2020-03-01,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9216","Georgia, US","US","Georgia","DeKalb",2020-03-01,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9278","Georgia, US","US","Georgia","Fayette",2020-03-01,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9340","Georgia, US","US","Georgia","Floyd",2020-03-01,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9402","Georgia, US","US","Georgia","Fulton County",2020-03-01,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9464","Georgia, US","US","Georgia","Gwinnett",2020-03-01,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9526","Georgia, US","US","Georgia","Polk County",2020-03-01,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8969","Georgia, US","US","Georgia","",2020-03-02,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9031","Georgia, US","US","Georgia","Charlton",2020-03-02,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9093","Georgia, US","US","Georgia","Cherokee County",2020-03-02,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9155","Georgia, US","US","Georgia","Cobb County",2020-03-02,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9217","Georgia, US","US","Georgia","DeKalb",2020-03-02,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9279","Georgia, US","US","Georgia","Fayette",2020-03-02,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9341","Georgia, US","US","Georgia","Floyd",2020-03-02,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9403","Georgia, US","US","Georgia","Fulton County",2020-03-02,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9465","Georgia, US","US","Georgia","Gwinnett",2020-03-02,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9527","Georgia, US","US","Georgia","Polk County",2020-03-02,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8970","Georgia, US","US","Georgia","",2020-03-03,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9032","Georgia, US","US","Georgia","Charlton",2020-03-03,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9094","Georgia, US","US","Georgia","Cherokee County",2020-03-03,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9156","Georgia, US","US","Georgia","Cobb County",2020-03-03,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9218","Georgia, US","US","Georgia","DeKalb",2020-03-03,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9280","Georgia, US","US","Georgia","Fayette",2020-03-03,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9342","Georgia, US","US","Georgia","Floyd",2020-03-03,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9404","Georgia, US","US","Georgia","Fulton County",2020-03-03,33.8034,-84.3963,2,0,0,2,0,0,,0,"North America"
"9466","Georgia, US","US","Georgia","Gwinnett",2020-03-03,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9528","Georgia, US","US","Georgia","Polk County",2020-03-03,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8971","Georgia, US","US","Georgia","",2020-03-04,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9033","Georgia, US","US","Georgia","Charlton",2020-03-04,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9095","Georgia, US","US","Georgia","Cherokee County",2020-03-04,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9157","Georgia, US","US","Georgia","Cobb County",2020-03-04,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9219","Georgia, US","US","Georgia","DeKalb",2020-03-04,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9281","Georgia, US","US","Georgia","Fayette",2020-03-04,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9343","Georgia, US","US","Georgia","Floyd",2020-03-04,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9405","Georgia, US","US","Georgia","Fulton County",2020-03-04,33.8034,-84.3963,2,0,0,0,0,0,,0,"North America"
"9467","Georgia, US","US","Georgia","Gwinnett",2020-03-04,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9529","Georgia, US","US","Georgia","Polk County",2020-03-04,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8972","Georgia, US","US","Georgia","",2020-03-05,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9034","Georgia, US","US","Georgia","Charlton",2020-03-05,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9096","Georgia, US","US","Georgia","Cherokee County",2020-03-05,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9158","Georgia, US","US","Georgia","Cobb County",2020-03-05,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9220","Georgia, US","US","Georgia","DeKalb",2020-03-05,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9282","Georgia, US","US","Georgia","Fayette",2020-03-05,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9344","Georgia, US","US","Georgia","Floyd",2020-03-05,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9406","Georgia, US","US","Georgia","Fulton County",2020-03-05,33.8034,-84.3963,2,0,0,0,0,0,,0,"North America"
"9468","Georgia, US","US","Georgia","Gwinnett",2020-03-05,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9530","Georgia, US","US","Georgia","Polk County",2020-03-05,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8973","Georgia, US","US","Georgia","",2020-03-06,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9035","Georgia, US","US","Georgia","Charlton",2020-03-06,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9097","Georgia, US","US","Georgia","Cherokee County",2020-03-06,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9159","Georgia, US","US","Georgia","Cobb County",2020-03-06,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9221","Georgia, US","US","Georgia","DeKalb",2020-03-06,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9283","Georgia, US","US","Georgia","Fayette",2020-03-06,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9345","Georgia, US","US","Georgia","Floyd",2020-03-06,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9407","Georgia, US","US","Georgia","Fulton County",2020-03-06,33.8034,-84.3963,2,0,0,0,0,0,,0,"North America"
"9469","Georgia, US","US","Georgia","Gwinnett",2020-03-06,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9531","Georgia, US","US","Georgia","Polk County",2020-03-06,34.0132,-85.1479,1,0,0,1,0,0,,0,"North America"
"8974","Georgia, US","US","Georgia","",2020-03-07,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9036","Georgia, US","US","Georgia","Charlton",2020-03-07,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9098","Georgia, US","US","Georgia","Cherokee County",2020-03-07,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9160","Georgia, US","US","Georgia","Cobb County",2020-03-07,33.8999,-84.5641,1,0,0,1,0,0,,0,"North America"
"9222","Georgia, US","US","Georgia","DeKalb",2020-03-07,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9284","Georgia, US","US","Georgia","Fayette",2020-03-07,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9346","Georgia, US","US","Georgia","Floyd",2020-03-07,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9408","Georgia, US","US","Georgia","Fulton County",2020-03-07,33.8034,-84.3963,3,0,0,1,0,0,,0,"North America"
"9470","Georgia, US","US","Georgia","Gwinnett",2020-03-07,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9532","Georgia, US","US","Georgia","Polk County",2020-03-07,34.0132,-85.1479,1,0,0,0,0,0,,0,"North America"
"8975","Georgia, US","US","Georgia","",2020-03-08,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9037","Georgia, US","US","Georgia","Charlton",2020-03-08,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9099","Georgia, US","US","Georgia","Cherokee County",2020-03-08,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9161","Georgia, US","US","Georgia","Cobb County",2020-03-08,33.8999,-84.5641,1,0,0,0,0,0,,0,"North America"
"9223","Georgia, US","US","Georgia","DeKalb",2020-03-08,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9285","Georgia, US","US","Georgia","Fayette",2020-03-08,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9347","Georgia, US","US","Georgia","Floyd",2020-03-08,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9409","Georgia, US","US","Georgia","Fulton County",2020-03-08,33.8034,-84.3963,3,0,0,0,0,0,,0,"North America"
"9471","Georgia, US","US","Georgia","Gwinnett",2020-03-08,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9533","Georgia, US","US","Georgia","Polk County",2020-03-08,34.0132,-85.1479,1,0,0,0,0,0,,0,"North America"
"8976","Georgia, US","US","Georgia","",2020-03-09,33.0406,-83.6431,0,0,0,0,0,0,,,"North America"
"9038","Georgia, US","US","Georgia","Charlton",2020-03-09,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9100","Georgia, US","US","Georgia","Cherokee County",2020-03-09,34.2515,-84.4803,1,0,0,1,0,0,,0,"North America"
"9162","Georgia, US","US","Georgia","Cobb County",2020-03-09,33.8999,-84.5641,3,0,0,2,0,0,,0,"North America"
"9224","Georgia, US","US","Georgia","DeKalb",2020-03-09,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9286","Georgia, US","US","Georgia","Fayette",2020-03-09,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9348","Georgia, US","US","Georgia","Floyd",2020-03-09,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9410","Georgia, US","US","Georgia","Fulton County",2020-03-09,33.8034,-84.3963,5,0,0,2,0,0,,0,"North America"
"9472","Georgia, US","US","Georgia","Gwinnett",2020-03-09,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9534","Georgia, US","US","Georgia","Polk County",2020-03-09,34.0132,-85.1479,1,0,0,0,0,0,,0,"North America"
"8977","Georgia, US","US","Georgia","",2020-03-10,33.0406,-83.6431,17,0,0,17,0,0,,0,"North America"
"9039","Georgia, US","US","Georgia","Charlton",2020-03-10,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9101","Georgia, US","US","Georgia","Cherokee County",2020-03-10,34.2515,-84.4803,0,0,0,-1,0,0,,,"North America"
"9163","Georgia, US","US","Georgia","Cobb County",2020-03-10,33.8999,-84.5641,0,0,0,-3,0,0,,,"North America"
"9225","Georgia, US","US","Georgia","DeKalb",2020-03-10,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9287","Georgia, US","US","Georgia","Fayette",2020-03-10,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9349","Georgia, US","US","Georgia","Floyd",2020-03-10,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9411","Georgia, US","US","Georgia","Fulton County",2020-03-10,33.8034,-84.3963,0,0,0,-5,0,0,,,"North America"
"9473","Georgia, US","US","Georgia","Gwinnett",2020-03-10,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9535","Georgia, US","US","Georgia","Polk County",2020-03-10,34.0132,-85.1479,0,0,0,-1,0,0,,,"North America"
"8978","Georgia, US","US","Georgia","",2020-03-11,33.0406,-83.6431,23,0,0,6,0,0,,0,"North America"
"9040","Georgia, US","US","Georgia","Charlton",2020-03-11,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9102","Georgia, US","US","Georgia","Cherokee County",2020-03-11,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9164","Georgia, US","US","Georgia","Cobb County",2020-03-11,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9226","Georgia, US","US","Georgia","DeKalb",2020-03-11,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9288","Georgia, US","US","Georgia","Fayette",2020-03-11,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9350","Georgia, US","US","Georgia","Floyd",2020-03-11,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9412","Georgia, US","US","Georgia","Fulton County",2020-03-11,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9474","Georgia, US","US","Georgia","Gwinnett",2020-03-11,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9536","Georgia, US","US","Georgia","Polk County",2020-03-11,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8979","Georgia, US","US","Georgia","",2020-03-12,33.0406,-83.6431,31,0,1,8,1,0,0,0,"North America"
"9041","Georgia, US","US","Georgia","Charlton",2020-03-12,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9103","Georgia, US","US","Georgia","Cherokee County",2020-03-12,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9165","Georgia, US","US","Georgia","Cobb County",2020-03-12,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9227","Georgia, US","US","Georgia","DeKalb",2020-03-12,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9289","Georgia, US","US","Georgia","Fayette",2020-03-12,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9351","Georgia, US","US","Georgia","Floyd",2020-03-12,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9413","Georgia, US","US","Georgia","Fulton County",2020-03-12,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9475","Georgia, US","US","Georgia","Gwinnett",2020-03-12,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9537","Georgia, US","US","Georgia","Polk County",2020-03-12,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8980","Georgia, US","US","Georgia","",2020-03-13,33.0406,-83.6431,42,0,1,11,0,0,0,0,"North America"
"9042","Georgia, US","US","Georgia","Charlton",2020-03-13,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9104","Georgia, US","US","Georgia","Cherokee County",2020-03-13,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9166","Georgia, US","US","Georgia","Cobb County",2020-03-13,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9228","Georgia, US","US","Georgia","DeKalb",2020-03-13,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9290","Georgia, US","US","Georgia","Fayette",2020-03-13,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9352","Georgia, US","US","Georgia","Floyd",2020-03-13,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9414","Georgia, US","US","Georgia","Fulton County",2020-03-13,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9476","Georgia, US","US","Georgia","Gwinnett",2020-03-13,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9538","Georgia, US","US","Georgia","Polk County",2020-03-13,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8981","Georgia, US","US","Georgia","",2020-03-14,33.0406,-83.6431,66,0,1,24,0,0,0,0,"North America"
"9043","Georgia, US","US","Georgia","Charlton",2020-03-14,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9105","Georgia, US","US","Georgia","Cherokee County",2020-03-14,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9167","Georgia, US","US","Georgia","Cobb County",2020-03-14,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9229","Georgia, US","US","Georgia","DeKalb",2020-03-14,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9291","Georgia, US","US","Georgia","Fayette",2020-03-14,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9353","Georgia, US","US","Georgia","Floyd",2020-03-14,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9415","Georgia, US","US","Georgia","Fulton County",2020-03-14,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9477","Georgia, US","US","Georgia","Gwinnett",2020-03-14,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9539","Georgia, US","US","Georgia","Polk County",2020-03-14,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8982","Georgia, US","US","Georgia","",2020-03-15,33.0406,-83.6431,99,0,1,33,0,0,0,0,"North America"
"9044","Georgia, US","US","Georgia","Charlton",2020-03-15,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9106","Georgia, US","US","Georgia","Cherokee County",2020-03-15,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9168","Georgia, US","US","Georgia","Cobb County",2020-03-15,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9230","Georgia, US","US","Georgia","DeKalb",2020-03-15,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9292","Georgia, US","US","Georgia","Fayette",2020-03-15,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9354","Georgia, US","US","Georgia","Floyd",2020-03-15,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9416","Georgia, US","US","Georgia","Fulton County",2020-03-15,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9478","Georgia, US","US","Georgia","Gwinnett",2020-03-15,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9540","Georgia, US","US","Georgia","Polk County",2020-03-15,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8983","Georgia, US","US","Georgia","",2020-03-16,33.0406,-83.6431,121,0,1,22,0,0,0,0,"North America"
"9045","Georgia, US","US","Georgia","Charlton",2020-03-16,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9107","Georgia, US","US","Georgia","Cherokee County",2020-03-16,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9169","Georgia, US","US","Georgia","Cobb County",2020-03-16,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9231","Georgia, US","US","Georgia","DeKalb",2020-03-16,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9293","Georgia, US","US","Georgia","Fayette",2020-03-16,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9355","Georgia, US","US","Georgia","Floyd",2020-03-16,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9417","Georgia, US","US","Georgia","Fulton County",2020-03-16,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9479","Georgia, US","US","Georgia","Gwinnett",2020-03-16,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9541","Georgia, US","US","Georgia","Polk County",2020-03-16,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8984","Georgia, US","US","Georgia","",2020-03-17,33.0406,-83.6431,146,0,1,25,0,0,0,0,"North America"
"9046","Georgia, US","US","Georgia","Charlton",2020-03-17,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9108","Georgia, US","US","Georgia","Cherokee County",2020-03-17,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9170","Georgia, US","US","Georgia","Cobb County",2020-03-17,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9232","Georgia, US","US","Georgia","DeKalb",2020-03-17,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9294","Georgia, US","US","Georgia","Fayette",2020-03-17,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9356","Georgia, US","US","Georgia","Floyd",2020-03-17,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9418","Georgia, US","US","Georgia","Fulton County",2020-03-17,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9480","Georgia, US","US","Georgia","Gwinnett",2020-03-17,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9542","Georgia, US","US","Georgia","Polk County",2020-03-17,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8985","Georgia, US","US","Georgia","",2020-03-18,33.0406,-83.6431,199,0,3,53,2,0,0,0,"North America"
"9047","Georgia, US","US","Georgia","Charlton",2020-03-18,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9109","Georgia, US","US","Georgia","Cherokee County",2020-03-18,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9171","Georgia, US","US","Georgia","Cobb County",2020-03-18,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9233","Georgia, US","US","Georgia","DeKalb",2020-03-18,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9295","Georgia, US","US","Georgia","Fayette",2020-03-18,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9357","Georgia, US","US","Georgia","Floyd",2020-03-18,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9419","Georgia, US","US","Georgia","Fulton County",2020-03-18,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9481","Georgia, US","US","Georgia","Gwinnett",2020-03-18,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9543","Georgia, US","US","Georgia","Polk County",2020-03-18,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8986","Georgia, US","US","Georgia","",2020-03-19,33.0406,-83.6431,287,0,10,88,7,0,0,0,"North America"
"9048","Georgia, US","US","Georgia","Charlton",2020-03-19,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9110","Georgia, US","US","Georgia","Cherokee County",2020-03-19,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9172","Georgia, US","US","Georgia","Cobb County",2020-03-19,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9234","Georgia, US","US","Georgia","DeKalb",2020-03-19,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
"9296","Georgia, US","US","Georgia","Fayette",2020-03-19,33.4502,-84.4803,0,0,0,0,0,0,,,"North America"
"9358","Georgia, US","US","Georgia","Floyd",2020-03-19,37.5455,-82.7779,0,0,0,0,0,0,,,"North America"
"9420","Georgia, US","US","Georgia","Fulton County",2020-03-19,33.8034,-84.3963,0,0,0,0,0,0,,,"North America"
"9482","Georgia, US","US","Georgia","Gwinnett",2020-03-19,33.9191,-84.0167,0,0,0,0,0,0,,,"North America"
"9544","Georgia, US","US","Georgia","Polk County",2020-03-19,34.0132,-85.1479,0,0,0,0,0,0,,,"North America"
"8987","Georgia, US","US","Georgia","",2020-03-20,33.0406,-83.6431,420,0,13,133,3,0,0,0,"North America"
"9049","Georgia, US","US","Georgia","Charlton",2020-03-20,30.7917,-82.0843,0,0,0,0,0,0,,,"North America"
"9111","Georgia, US","US","Georgia","Cherokee County",2020-03-20,34.2515,-84.4803,0,0,0,0,0,0,,,"North America"
"9173","Georgia, US","US","Georgia","Cobb County",2020-03-20,33.8999,-84.5641,0,0,0,0,0,0,,,"North America"
"9235","Georgia, US","US","Georgia","DeKalb",2020-03-20,33.7956,-84.2279,0,0,0,0,0,0,,,"North America"
