Country.Region,PSCR,Province.State,Date,Lat,Long,confirmed,recovered,deaths,population,Region,imputed,recovered_imputed,active,active_imputed,new_confirmed,new_active_rate,net_active,net_active_imputed,new_recovered,new_recovered_imputed,new_deaths,confirmed_p_M,active_p_M,active_imputed_p_M,recovered_p_M,recovered_imputed_p_M,deaths_p_M,new_confirmed_p_M,net_active_p_M,new_recovered_p_M,net_active_imputed_p_M,new_recovered_imputed_p_M,new_deaths_p_M,recovered_per_confirmed,recovered_imputed_per_confirmed,deaths_per_confirmed,recovered_per_deaths,recovered_imputed_per_deaths,doublingDays,confirmed_sim,recovered_sim,active_sim,deaths_sim,day_1,day_20,day_100,day_400,day_1000,day_2000,day_5000,day_10000,day_50000,day_1e+05,day_5e+05,day_1e+06
North America,North America,North America,2020-05-25,16.610405545454544,-74.5783499090909,1774727,447824,107074,541348571,North America,FALSE,552584,1219829,1115069,24205.800000000003,2.17,11693.800000000001,-3722.6000000000004,11279.4,26695.800000000003,1232.6,3278.344296211322,2253.315267364029,2059.7985470622034,827.2377983242151,1020.7545186260406,197.79123052307827,44.71388915885769,21.601239250338764,20.835743556437688,-6.876530574604584,49.31351338138104,2.276906352081236,0.2523340209508279,0.31136281805596017,0.06033265961469003,4.182378541942955,5.1607673197975235,2.439,541342998,13444410,500834119,27064469,125,92,85,80,76,74,70,68,63,60,46,29
North America,North America,North America,2020-05-26,16.610405545454544,-74.5783499090909,1798438,456435,108314,541348571,North America,FALSE,578504,1233689,1111620,24385.2,2.19,12326.000000000002,-3939.6000000000004,10753.2,27018.799999999996,1306,3322.1441716893346,2278.917994964099,2053.427420980483,843.1443702841141,1068.6349442677295,200.081806441122,45.045283771516594,22.769063520812363,19.863726582183958,-7.2773813602622415,49.91017146325855,2.412493668520278,0.2537952378675273,0.3216702494053173,0.06022670784313944,4.213998190446295,5.34099008438429,2.439,541344764,17707659,496571671,27065434,126,93,86,81,77,75,71,69,64,61,47,30
North America,North America,North America,2020-05-27,16.610405545454544,-74.5783499090909,1821591,466781,110305,541348571,North America,FALSE,605964,1244505,1105322,25170.4,2.28,12659.000000000002,-4079.2000000000007,11062.800000000001,27801,1448.6000000000001,3364.9132880042275,2298.8977281330995,2041.7935120031932,862.2559012906307,1119.360117420537,203.7596585804971,46.4957355544585,23.384193989125727,20.435631666237466,-7.535255874906523,51.35508153026971,2.67590989909531,0.2562490701809572,0.3326564525187048,0.06055420783260348,4.2317302026200085,5.493531571551607,2.439,541346023,23275284,491004660,27066079,127,94,87,82,78,76,72,70,65,62,48,31
North America,North America,North America,2020-05-28,16.610405545454544,-74.5783499090909,1848726,477852,111981,541348571,North America,FALSE,635692,1258893,1101053,26366.600000000002,2.39,13870.400000000001,-4373.6,10922.800000000003,29166.800000000003,1573.4,3415.0381085978706,2325.4757977369813,2033.9076502337346,882.7066803137456,1174.2748278169927,206.85563054714333,48.70540241991329,25.62193888196299,20.177018256135757,-8.079082931577554,53.878040069676295,2.906445281814552,0.2584763777866487,0.34385409195305305,0.060571983084567425,4.267259624400568,5.676784454505675,2.439,541346797,30513504,483766776,27066517,128,95,88,83,79,77,73,71,66,63,49,32
North America,North America,North America,2020-05-29,16.610405545454544,-74.5783499090909,1877741,487879,113568,541348571,North America,FALSE,666671,1276294,1097502,26595,2.42,9510.000000000002,-3898.6000000000004,15602.400000000001,29011,1482.6000000000001,3468.635737841451,2357.619597373981,2027.348105810369,901.228942192959,1231.5004337565713,209.78719827451064,49.1273117261078,17.56723950048074,28.821356212649913,-7.201644575875311,53.590240289005955,2.738716012977155,0.25982230776235915,0.3550388472105578,0.06048118457231322,4.295919625246548,5.870236334178641,2.439,541347360,39858076,474422475,27066809,129,96,89,84,80,78,74,72,67,64,50,33
North America,North America,North America,2020-05-30,16.610405545454544,-74.5783499090909,1906560,502438,114941,541348571,North America,FALSE,698418,1289181,1093201,26949.2,2.47,8700,-3034.4000000000005,16959.399999999998,28693.800000000003,1289.8000000000002,3521.8713083108887,2381.4249617738437,2019.4031324043156,928.1228896048938,1290.1447189744222,212.32345693215103,49.78160365366514,16.07097619917796,31.32805905199295,-5.6052609400903,53.00429619126122,2.3825684024942224,0.26353117656931857,0.3663236404833837,0.06028711396441759,4.371268737874214,6.07631741502162,2.439,541347703,51828200,462452493,27067010,130,97,90,85,81,79,75,73,68,65,51,34
North America,North America,North America,2020-05-31,16.610405545454544,-74.5783499090909,1931413,534447,115727,541348571,North America,FALSE,723559,1281239,1092127,26724,2.45,8957,-2652.6000000000004,16502.2,28111.800000000003,1264.8000000000002,3567.780730319874,2366.7541924665024,2017.4191981011068,987.2511513473636,1336.5861457127592,213.77538650600778,49.36560551113009,16.545716530578964,30.4835015441465,-4.899985225970053,51.92920330069552,2.336387436404631,0.276712955747942,0.37462676289328073,0.05991830851299023,4.618170349183855,6.252292032110052,2.439,541347948,67013158,447267640,27067150,131,98,91,86,82,80,76,74,69,66,52,35
North America,North America,North America,2020-06-01,16.610405545454544,-74.5783499090909,1956337,551578,116754,541348571,North America,FALSE,749433,1288005,1090150,25951.2,2.38,6345,-2897.8,18233.2,27476.000000000004,1373,3613.821306272553,2379.2526091289897,2013.7672073027418,1018.8961965505955,1384.3815983768432,215.67250059296822,47.938059487368626,11.720729193538409,33.681071636189834,-5.352928141376769,50.754728971105024,2.5362586576403836,0.28194426624860647,0.3830797045703271,0.05967990177561432,4.724274971307193,6.418906418623773,2.439,541348115,86000606,428280271,27067238,132,99,92,87,83,81,77,75,70,67,53,36
North America,North America,North America,2020-06-02,16.610405545454544,-74.5783499090909,1982346,560363,118305,541348571,North America,FALSE,776251,1303678,1087790,26009,2.39,15673,-2360,8785,26818,1551,3661.866136153521,2408.2043803898764,2009.4077241038842,1035.124188034478,1433.9208443204702,218.5375677291665,48.04482988096777,28.951771260886915,16.227991483882573,-4.359483198857469,49.53924594362696,2.865067136198278,0.28267668711718336,0.3915819942633627,0.0596792890847511,4.736596086386881,6.561438654325683,2.439,541348256,109333230,404947725,27067301,133,100,93,88,84,82,78,76,71,68,54,37
North America,North America,North America,2020-06-03,16.610405545454544,-74.5783499090909,2007497,579045,120433,541348571,North America,FALSE,804051,1308019,1083013,25151,2.32,4341,-4777,18682,27800,2128,3708.326035278294,2416.223243341673,2000.583465103485,1069.6343003739082,1485.2740786120962,222.46849156271256,46.459899124772974,8.018862951796727,34.51011233943019,-8.82425900039921,51.35323429162612,3.9309238335460575,0.28844127786990464,0.400524135278907,0.05999162140715528,4.80802603937459,6.676334559464599,2.439,541348329,137399614,376881375,27067340,134,101,94,89,85,83,79,77,72,69,55,38
US,US,US,2020-04-28,32.974752453192515,-76.12106255409607,1012582,0,58355,331811014,,FALSE,5331,954227,948896,26254.000000000004,2.77,24405.8,22349.800000000003,0,2056,1848.2,3051.6829076686404,2875.814725065154,2859.748350607795,0,16.066374457359032,175.86818260348645,79.12335303010768,73.55331489990866,0,67.35701666611948,6.196298233789189,5.570038130199017,0,0.005264758804719025,0.05762990059076697,0,0.09135463970525233,2.278,300336149,4671,292260759,8070719,98,60,56,52,49,47,43,41,36,33,18,1
US,US,US,2020-04-29,32.974752453192515,-76.12106255409607,1039909,0,60967,331811014,,FALSE,7860,978942,971082,27535.200000000004,2.84,25522.8,22487.600000000002,0,3035.2000000000003,2012.4,3134.0400291836004,2950.299895711117,2926.6117127745492,0,23.68818293656762,183.74013347248322,82.98458712404286,76.91968898898575,0,67.7723133084425,9.147375680543265,6.064898135057084,0,0.007558353663637876,0.058627245268576385,0,0.12892220381517872,2.278,310438911,6339,300896684,9535888,99,61,57,53,50,48,44,42,37,34,19,2
US,US,US,2020-04-30,32.974752453192515,-76.12106255409607,1069424,0,62996,331811014,,FALSE,12775,1006428,993653,28868.4,2.91,26838.4,22895.000000000004,0,3943.4000000000005,2030.0000000000002,3222.9912657450245,3033.1362056595262,2994.635373978273,0,38.50083168125335,189.85506008549794,87.00253693206217,80.88459655531507,0,69.00012065301728,11.884475902297808,6.117940376747109,0,0.011945682909678481,0.05890647675758165,0,0.20279065337481744,2.278,317541295,8597,306563166,10969532,100,62,58,54,51,49,45,43,38,35,20,3
US,US,US,2020-05-01,32.974752453192515,-76.12106255409607,1103461,0,64943,331811014,,FALSE,17678,1038518,1020840,29091.600000000002,2.85,27226.2,22144.600000000002,0,5081.6,1865.4,3325.5707419043056,3129.847883831849,3076.5705685706985,0,53.277315261150434,195.72285807245686,87.67520899713114,82.05333413073504,0,66.73859234823351,15.31474178250153,5.6218748663960865,0,0.01602050276357751,0.05885391509079161,0,0.27220793619019756,2.278,322388653,11633,310092728,12284292,101,63,59,55,52,50,46,44,39,36,21,4
US,US,US,2020-05-02,32.974752453192515,-76.12106255409607,1132539,0,66369,331811014,,FALSE,23456,1066170,1042714,28093.2,2.69,26502.2,20041.4,0,6460.800000000001,1591,3413.2049637146765,3213.1844785598346,3142.493636452948,0,70.69084210688678,200.0204851548418,84.6662672867152,79.87136918848631,0,60.40004446627562,19.4713247222107,4.794898098228892,0,0.02071098655322245,0.058601955429349456,0,0.3534180114209947,2.278,325639835,15665,312210951,13413219,102,64,60,56,53,51,47,45,40,37,22,5
US,US,US,2020-05-03,32.974752453192515,-76.12106255409607,1158040,0,67682,331811014,,FALSE,30739,1090358,1059619,26985.4,2.55,25371.8,18005.800000000003,0,7366.000000000001,1613.6000000000001,3490.0589526542963,3286.0813957188293,3193.4413123489626,0,92.64008336986667,203.97755693546688,81.32761982397606,76.46461066539521,0,54.26522701262714,22.19938365276808,4.863009158580855,0,0.026543988117854307,0.05844530413457221,0,0.4541680210395674,2.278,327792501,21118,313448242,14323141,103,65,61,57,54,52,48,46,41,38,23,6
US,US,US,2020-05-04,32.974752453192515,-76.12106255409607,1180375,0,68922,331811014,,FALSE,40164,1111453,1071289,25174,2.35,23471.600000000002,14944.600000000002,0,8527,1702.4000000000003,3557.3713656171763,3349.6567416535486,3228.6119351059274,0,121.0448065476211,207.71462396362767,75.86848819912892,70.73785682111205,0,45.039493475041795,25.69836334607024,5.1306313780168855,0,0.034026474637297466,0.05838991845811713,0,0.5827457125446156,2.278,329202848,28637,314157404,15016807,104,66,62,58,55,53,49,47,42,39,24,7
US,US,US,2020-05-05,32.974752453192515,-76.12106255409607,1204351,0,71064,331811014,,FALSE,49605,1133287,1083682,24896.800000000003,2.3,23038.199999999997,12311.400000000001,0,10726.800000000001,1858.6000000000004,3629.629364864905,3415.4592589865024,3265.9615090414086,0,149.49774994509374,214.1701058784022,75.03307289251104,69.43169161949517,0,37.1036508149184,32.328040804576794,5.601381273015852,0,0.041188158601603686,0.05900605388296269,0,0.6980327592029719,2.278,330123799,38859,314562994,15521946,105,67,63,59,56,54,50,48,43,40,25,8
US,US,US,2020-05-06,32.974752453192515,-76.12106255409607,1229331,0,73455,331811014,,FALSE,60313,1155876,1095563,25177.800000000003,2.3,23278.2,10694.2,0,12584.000000000002,1899.6000000000001,3704.9131828999502,3483.537167937409,3301.7680359459073,0,181.76913199150164,221.3760149625413,75.879940501312,70.15499491526825,0,32.229792106900945,37.9252028083673,5.724945586043748,0,0.049061644097480664,0.0597520114598916,0,0.8210877407936832,2.278,330720386,52542,314790779,15877065,106,68,64,60,57,55,51,49,44,41,26,9
US,US,US,2020-05-07,32.974752453192515,-76.12106255409607,1257023,0,75662,331811014,,FALSE,77090,1181361,1104271,25835.000000000004,2.34,23860.399999999998,9453.400000000001,0,14407.000000000002,1974.6000000000001,3788.370328177232,3560.3429366573105,3328.01189052754,0,232.33104612977073,228.02739151992103,77.86058602623723,71.90960816026437,0,28.490314067754248,43.41929409251015,5.9509778659728285,0,0.06132743792277468,0.06019142052293395,0,1.0188734106949326,2.278,331106566,71092,314916041,16119433,107,69,65,61,58,56,52,50,45,42,27,10
US,US,US,2020-05-08,32.974752453192515,-76.12106255409607,1283929,0,77180,331811014,,FALSE,93659,1206749,1113090,24981.800000000003,2.24,23289.399999999998,7198.200000000001,0,16091.2,1692.4,3869.4586551608563,3636.8563702951706,3354.590272883467,0,282.26609741170313,232.60228486568562,75.289242809764,70.18874906907098,0,21.69367409847342,48.49507497059757,5.1004937406930075,0,0.07294718010108035,0.06011235823787764,0,1.2135138636952578,2.278,331357956,96299,314979665,16281992,108,70,66,62,59,57,53,51,46,43,28,11
US,US,US,2020-05-09,32.974752453192515,-76.12106255409607,1309550,0,78795,331811014,,FALSE,112199,1230755,1118556,23710.000000000004,2.12,22264.6,4346.8,0,17917.800000000003,1445.4,3946.6742957483625,3709.2047824548704,3371.063505444699,0,338.14127701017185,237.46951329349181,71.45633809491328,67.10024399612003,0,13.10022819194302,54.000015804177025,4.356094098793236,0,0.0856775228131801,0.06016952388224963,0,1.4239355289041182,2.278,331518490,130075,314998790,16389625,109,71,67,63,60,58,54,52,47,44,29,12
US,US,US,2020-05-10,32.974752453192515,-76.12106255409607,1329260,0,79526,331811014,,FALSE,130061,1249734,1119673,22510.2,2.01,21167.4,1729.8000000000002,0,19437.6,1342.8000000000002,4006.0755789137247,3766.4030043318576,3374.429879533776,0,391.9731247980816,239.67257458186725,67.84042436879446,63.79354242894421,0,5.21320850428431,58.5803339246599,4.046881939850255,0,0.09784466545295879,0.059827272316928214,0,1.6354525563966502,2.278,331622481,176304,314986035,16460142,110,72,68,64,61,59,55,53,48,45,30,13
US,US,US,2020-05-11,32.974752453192515,-76.12106255409607,1347881,0,80682,331811014,,FALSE,149902,1267199,1117297,21295.4,1.91,19907.600000000002,-842.8000000000004,0,20750.4,1387.8000000000002,4062.1948733745166,3819.0383879180094,3367.2691769056228,0,451.76921101238673,243.15648545650748,64.17930418668983,59.99680287888214,0,-2.540000073656387,62.53680295253852,4.182501307807703,0,0.11121308186701942,0.05985839996260797,0,1.857936094791899,2.278,331689603,238899,314944514,16506190,111,73,69,65,62,60,56,54,49,46,31,14
US,US,US,2020-05-12,32.974752453192515,-76.12106255409607,1369574,0,82376,331811014,,FALSE,174278,1287198,1112920,21644.8,1.94,20224.2,-2483.6,0,22707.800000000003,1420.6000000000001,4127.572450021204,3879.3106488020317,3354.0779330489613,0,525.2327157530702,248.2618012191723,65.23231323478612,60.95096047655609,0,-7.4849836057581864,68.4359440823143,4.281352758230021,0,0.12724978716009502,0.06014716984989493,0,2.1156404778090705,2.278,331732718,323036,314873663,16536019,112,74,70,66,63,61,57,55,50,47,32,15
US,US,US,2020-05-13,32.974752453192515,-76.12106255409607,1390406,0,84119,331811014,,FALSE,197411,1306287,1108876,22712.8,2.05,21112,-3976,0,25088,1600.8000000000002,4190.3551760943055,3936.8403846895812,3341.890272515185,0,594.9501121743957,253.51479140472415,68.45101290097621,63.626579918169924,0,-11.982724599973647,75.60930451814357,4.824432982806292,0,0.14198083149813795,0.060499595082299705,0,2.346806310108299,2.278,331760486,436887,314768271,16555328,113,75,71,67,64,62,58,56,51,48,33,16
US,US,US,2020-05-14,32.974752453192515,-76.12106255409607,1417774,0,85898,331811014,,FALSE,225738,1331876,1106138,23987.800000000003,2.17,22373.399999999998,-4980.200000000001,0,27353.600000000002,1614.3999999999999,4272.835861922293,4013.959584837651,3333.6385874159078,0,680.3209974217432,258.8762770846419,72.29356165977059,67.42814149020381,0,-15.009146140037416,82.43728763024124,4.865420169566764,0,0.1592200167304521,0.060586525073812895,0,2.6279773685068335,2.278,331778491,590550,314620043,16567898,114,76,72,68,65,63,59,57,52,49,34,17
US,US,US,2020-05-15,32.974752453192515,-76.12106255409607,1442824,0,87530,331811014,,FALSE,255501,1355294,1099793,23436.600000000002,2.13,21999.4,-5632.200000000001,0,27631.6,1437.2000000000003,4348.330643418606,4084.535903922707,3314.5162565339074,0,770.0196473887995,263.79473949589874,70.63237509047848,66.30099385429081,0,-16.97412009355422,83.27511394784503,4.331381236187658,0,0.17708396866145837,0.06066574994593935,0,2.919010624928596,2.278,331789900,798407,314415569,16575924,115,77,73,69,66,64,60,58,53,50,35,18
US,US,US,2020-05-16,32.974752453192515,-76.12106255409607,1467820,0,88754,331811014,,FALSE,286670,1379066,1092396,23580.4,2.16,22334.8,-6229.200000000001,0,28564,1245.6000000000001,4423.66268167337,4156.179095369029,3292.2234462054353,0,863.9556491635929,267.4835863043413,71.06575431519582,67.31181021013366,0,-18.773337041789702,86.08514725192335,3.753944105062167,0,0.19530323881674866,0.06046654221907318,0,3.2299389323298104,2.278,331797288,1080311,314135853,16581124,116,78,74,70,67,65,61,59,54,51,36,19
US,US,US,2020-05-17,32.974752453192515,-76.12106255409607,1486757,0,89562,331811014,,FALSE,312436,1397195,1084759,22158.800000000003,2.04,20954.200000000004,-7748.4,0,28702.6,1204.6000000000001,4480.734325473596,4210.815618073486,3269.2073325811903,0,941.6082854922953,269.9187074001106,66.78138779323342,63.15100800119915,0,-23.35184690403315,86.50285490523228,3.6303797920342697,0,0.2101459754351249,0.06023983744485481,0,3.488488421428731,2.278,331802170,1459963,313757727,16584480,117,79,75,71,68,66,62,60,55,52,37,20
US,US,US,2020-05-18,32.974752453192515,-76.12106255409607,1508308,0,90347,331811014,,FALSE,340231,1417961,1077730,21805.800000000003,2.02,20624,-7954.200000000001,0,28578.2,1181.8000000000002,4545.683947670284,4273.39943574025,3248.023587306237,0,1025.3758484340126,272.28451193003497,65.71752919570055,62.15586321676471,0,-23.97207948015855,86.12794269692326,3.5616659789358294,0,0.225571302413035,0.05989956958393113,0,3.7658250965721054,2.278,331805206,1973182,313245388,16586636,118,80,76,72,69,67,63,61,56,53,38,21
US,US,US,2020-05-19,32.974752453192515,-76.12106255409607,1528568,0,91921,331811014,,FALSE,369251,1436647,1067396,21865.4,2.05,20675.8,-8103.6,0,28779.4,1189.6,4606.74280088846,4329.714624843647,3216.879352895742,0,1112.8352719479046,277.0281760448133,65.89714951415085,62.31197617810239,0,-24.422335781777274,86.73431195987966,3.5851733360484532,0,0.24156661659801854,0.06013536852792941,0,4.017047247092612,2.278,331807289,2664984,312554281,16588024,119,81,77,73,70,68,64,62,57,54,39,22
US,US,US,2020-05-20,32.974752453192515,-76.12106255409607,1551853,0,93439,331811014,,FALSE,398392,1458414,1060022,22836,2.15,21552.800000000003,-8360.400000000001,0,29913.2,1283.2,4676.918289397108,4395.315220006531,3194.655859133115,0,1200.6593608734158,281.60306939057784,68.82230859280638,64.95504697140645,0,-25.19627030825445,90.15131727966089,3.8672616213999453,0,0.25672019192539497,0.06021124423511763,0,4.263658643607059,2.278,331808608,3596152,311623531,16588925,120,82,78,74,71,69,65,63,58,55,40,23
US,US,US,2020-05-21,32.974752453192515,-76.12106255409607,1577147,0,94702,331811014,,FALSE,430567,1482445,1051878,22860.8,2.17,21513.000000000004,-8310.400000000001,0,29823.4,1347.8,4753.148429244124,4467.73897625954,3170.1117672965493,0,1297.6272089629913,285.4094529845836,68.8970499333696,64.83509917485742,0,-25.045582121635064,89.88068129649247,4.061950758512193,0,0.2730037212764568,0.06004640024043415,0,4.546546007476083,2.278,331809428,4851201,310368732,16589495,121,83,79,75,72,70,66,64,59,56,41,24
US,US,US,2020-05-22,32.974752453192515,-76.12106255409607,1600937,0,95978,331811014,,FALSE,462002,1504959,1042957,22935.6,2.2,21776.000000000004,-7481.4000000000005,0,29257.4,1159.6000000000001,4824.845868437628,4535.590852930518,3143.225981039918,0,1392.3648718905997,289.25501550711033,69.1224794605522,65.6277190364754,0,-22.547171987485626,88.17489102396101,3.494760424076822,0,0.2885822490204174,0.05995114111298571,0,4.8136239554898,2.278,331809950,6534926,308685160,16589864,122,84,80,76,73,71,67,65,60,57,42,25
US,US,US,2020-05-23,32.974752453192515,-76.12106255409607,1622612,0,97086,331811014,,FALSE,489348,1525526,1036178,22089.8,2.13,21133.800000000003,-7123.6,0,28257.4,956.0000000000001,4890.169197337133,4597.574931614537,3122.7956766980615,0,1474.7792549164749,292.59426572259594,66.57343809569866,63.69227996753599,0,-21.46884732403729,85.16112729157327,2.881158128162678,0,0.30158041478800846,0.05983315789603429,0,5.040355973054817,2.278,331810320,8792255,306427957,16590108,123,85,81,77,74,72,68,66,61,58,43,26
US,US,US,2020-05-24,32.974752453192515,-76.12106255409607,1643246,0,97719,331811014,,FALSE,515538,1545527,1029989,20753.2,2.01,19911.2,-6972.2,0,26883.4,842,4952.355198191221,4657.853220026023,3104.143492958314,0,1553.7097270677098,294.5019781651974,62.545241490989206,60.00765242831873,0,-21.01256349495379,81.02021592327252,2.5375890626704756,0,0.31373148025310876,0.05946705484145405,0,5.27571915390047,2.278,331810536,11806303,303413973,16590260,124,86,82,78,75,73,69,67,62,59,44,27
US,US,US,2020-05-25,32.974752453192515,-76.12106255409607,1662302,0,98219,331811014,,FALSE,539679,1564083,1024404,19647.800000000003,1.92,18760.000000000004,-7157.200000000001,0,25917.2,887.8000000000001,5009.785479875602,4713.7766198442105,3087.3116225129284,0,1626.4649973312821,296.00886003139124,59.21382706120781,56.538207619593976,0,-21.57010978544552,78.10831740503949,2.675619441613834,0,0.3246576133578616,0.05908613476973498,0,5.494649711359309,2.278,331810686,15813150,299407172,16590364,125,87,83,79,76,74,70,68,63,60,45,28
US,US,US,2020-05-26,32.974752453192515,-76.12106255409607,1680913,0,98912,331811014,,FALSE,564984,1582001,1017017,19828.2,1.95,18922.2,-7322.000000000001,0,26244.2,906,5065.87463669907,4767.777238401134,3065.0489498217803,0,1702.7282885793538,298.09739829793597,59.75751003853055,57.02704009698726,0,-22.06677804854302,79.09381814553028,2.7304699415432907,0,0.3361173362333446,0.058844211449373046,0,5.711986412164348,2.278,331810780,21109869,294110481,16590430,126,88,84,80,77,75,71,69,64,61,46,29
US,US,US,2020-05-27,32.974752453192515,-76.12106255409607,1699176,0,100417,331811014,,FALSE,591588,1598759,1007171,20554.600000000002,2.04,19536.600000000002,-7423.4,0,26960,1018.0000000000001,5120.9150037436675,4818.281891028488,3035.3754321126903,0,1782.9064589157972,302.6331127151795,61.94670801373701,58.878696534166295,0,-22.372373691007134,81.25107022517342,3.0680114795707176,0,0.348161697199113,0.0590974684199871,0,5.8913132238565185,2.278,331810871,28057900,287162500,16590471,127,89,85,81,78,76,72,70,65,62,47,30
US,US,US,2020-05-28,32.974752453192515,-76.12106255409607,1721753,0,101616,331811014,,FALSE,620569,1620137,999568,21572.600000000002,2.16,20461.200000000004,-6974.800000000001,0,27436,1111.3999999999999,5188.956747529785,4882.7101320994725,3012.4617864553466,0,1870.2483456441262,306.2466154303124,65.01471949330772,61.665222481132,0,-21.020399280657998,82.68562176178997,3.3494970121757315,0,0.36042858644648795,0.05901891850921706,0,6.107000866005354,2.278,331810915,37074444,278145973,16590498,128,90,86,82,79,77,73,71,66,63,48,31
US,US,US,2020-05-29,32.974752453192515,-76.12106255409607,1746019,0,102809,331811014,,FALSE,650338,1643210,992872,21851.800000000003,2.2,20758,-6369.4000000000005,0,27127.4,1093.8,5262.088738259906,4952.246702696855,2992.281624503278,0,1959.9650781935768,309.84203556305096,65.85616232739038,62.55970755690467,0,-19.195866717070462,81.75557427397513,3.296454770485708,0,0.3724690281148143,0.05888194802003873,0,6.325691330525538,2.278,331810945,48618198,266602231,16590516,129,91,87,83,80,78,74,72,67,64,49,32
US,US,US,2020-05-30,32.974752453192515,-76.12106255409607,1770165,0,103776,331811014,,FALSE,676859,1666389,989530,22368.800000000003,2.26,21422.4,-5296.6,0,26719.000000000004,946.4000000000001,5334.85907734214,5022.10273224987,2982.2096261096385,0,2039.893106140232,312.7563450922699,67.41427817703484,64.56205218070308,0,-15.962700984964894,80.52475316566799,2.8522259963317556,0,0.3823705699751153,0.058625043428155,0,6.522307662658033,2.278,331810969,63127313,252093129,16590527,130,92,88,84,81,79,75,73,68,65,50,33
US,US,US,2020-05-31,32.974752453192515,-76.12106255409607,1790172,0,104381,331811014,,FALSE,700621,1685791,985170,22013.6,2.23,21100.800000000003,-4946.200000000001,0,26047.000000000004,912.8000000000001,5395.155448336021,5080.575776185658,2969.069616236428,0,2111.506159949229,314.5796721503645,66.3437892992907,63.59282576436719,0,-14.906678173136232,78.49950393750342,2.7509635349235277,0,0.3913707733111679,0.05830780506007244,0,6.7121506787633765,2.278,331810982,80952186,234268262,16590534,131,93,89,85,82,80,76,74,69,66,51,34
US,US,US,2020-06-01,32.974752453192515,-76.12106255409607,1811020,0,105149,331811014,,FALSE,725183,1705871,980688,21100.2,2.15,20227,-5064.4,0,25291.400000000005,873.2,5457.9863946288415,5141.092151932003,2955.561927187866,0,2185.530224744137,316.89424269683826,63.59101750612775,60.959399015006774,0,-15.26290504630446,76.22230406131125,2.631618491120973,0,0.40042793563847995,0.0580606509039105,0,6.896717990660871,2.278,331810991,102185215,213035237,16590539,132,94,90,86,83,81,77,75,70,67,52,35
US,US,US,2020-06-02,32.974752453192515,-76.12106255409607,1831821,0,106180,331811014,,FALSE,750804,1725641,974837,20801,2.13,19770,-5851,0,25621,1031,5520.6756940262385,5200.674260921309,2937.9283955896653,0,2262.7458653316435,320.00143310493,62.68929939739734,59.58210898930558,0,-17.633531598200655,77.21564058750624,3.107190408091758,0,0.4098675580201341,0.05796417881441473,0,7.071049161800715,2.278,331810996,126580710,188639742,16590544,133,95,91,87,84,82,78,76,71,68,53,36
US,US,US,2020-06-03,32.974752453192515,-76.12106255409607,1851520,0,107175,331811014,,FALSE,776795,1744345,967550,19699,2.04,18704,-7287,0,25991,995,5580.043825790544,5257.043697771889,2915.967099271756,0,2341.076598500133,323.0001280186558,59.36813176430605,56.36943685058025,0,-21.961296317909447,78.3307331684897,2.9986949137257994,0,0.4195444823712409,0.057884872969236084,0,7.247912292978773,2.278,331811004,153343668,161876790,16590546,134,96,92,88,85,83,79,77,72,69,54,37
USA,USA,"",2020-04-28,37.0902,-95.7129,1012582,115936,58355,327167434,USA,FALSE,115936,838291,838291,26254.000000000004,3.13,13690.8,13690.8,10715.000000000002,10715.000000000002,1848.2,3094.9963069979635,2562.269079629729,2562.269079629729,354.3628978671514,354.3628978671514,178.36432950108355,80.24637317661636,41.84646323936997,32.750814679189624,41.84646323936997,32.750814679189624,5.649095258056766,0.11449541864263832,0.11449541864263832,0.05762990059076697,1.9867363550681176,1.9867363550681176,2.425,268381652,6022,262291565,6084065,98,65,57,53,49,47,43,41,36,33,18,1
USA,USA,"",2020-04-29,37.0902,-95.7129,1039909,120720,60967,327167434,USA,FALSE,120720,858222,858222,27535.200000000004,3.21,14117.400000000001,14117.400000000001,11405.4,11405.4,2012.4,3178.5223464509,2623.188957125849,2623.188957125849,368.9853801280234,368.9853801280234,186.34800919702784,84.16241085902212,43.1503827486693,34.86104915931211,43.1503827486693,34.86104915931211,6.150978951040708,0.11608708069648402,0.11608708069648402,0.058627245268576385,1.9800875883674776,1.9800875883674776,2.425,284271119,7899,276924110,7339110,99,66,58,54,50,48,44,42,37,34,19,2
USA,USA,"",2020-04-30,37.0902,-95.7129,1069424,153947,62996,327167434,USA,FALSE,153947,852481,852481,28868.4,3.39,14046.800000000001,14046.800000000001,12791.6,12791.6,2030.0000000000002,3268.7360930917102,2605.641367105016,2605.641367105016,470.5449992923195,470.5449992923195,192.5497266943751,88.23738856600256,42.93459109991981,39.09802342980139,42.93459109991981,39.09802342980139,6.204774036281375,0.1439531934948159,0.1439531934948159,0.05890647675758165,2.4437583338624673,2.4437583338624673,2.425,296560482,10581,287881202,8668699,100,67,59,55,51,49,45,43,38,35,20,3
