"","Date","Country.Region","CRPS","Province.State","Lat","Long","confirmed","deaths","recovered"
"1146",2020-02-10,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,0,0,NA
"1147",2020-02-10,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"1148",2020-02-10,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,0,0,NA
"1149",2020-02-10,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,0,0,NA
"1150",2020-02-10,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,0,0,NA
"1151",2020-02-10,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,0,0,NA
"1152",2020-02-10,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,0,0,NA
"1153",2020-02-10,"US","Utah, US","Utah",NA,NA,0,0,NA
"1154",2020-02-10,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,0,0,NA
"1155",2020-02-10,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"1156",2020-02-10,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,0,0,NA
"1157",2020-02-10,"US","Washington, US","Washington",44.929699277561,-114.830477956098,1,0,NA
"1158",2020-02-10,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"1159",2020-02-10,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,0,0,NA
"1160",2020-02-10,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"1161",2020-02-11,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"1162",2020-02-11,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"1163",2020-02-11,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"1164",2020-02-11,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,1,0,NA
"1165",2020-02-11,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"1166",2020-02-11,"US","California, US","California",36.5824962578333,-116.704307691667,7,0,NA
"1167",2020-02-11,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,0,0,NA
"1168",2020-02-11,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,0,0,NA
"1169",2020-02-11,"US","Delaware, US","Delaware",23.465566094,-45.319942474,0,0,NA
"1170",2020-02-11,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"1171",2020-02-11,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"1172",2020-02-11,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,0,0,NA
"1173",2020-02-11,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,0,0,NA
"1174",2020-02-11,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"1175",2020-02-11,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"1176",2020-02-11,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,0,0,NA
"1177",2020-02-11,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"1178",2020-02-11,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,2,0,NA
"1179",2020-02-11,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,0,0,NA
"1180",2020-02-11,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,0,0,NA
"1181",2020-02-11,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,0,0,NA
"1182",2020-02-11,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,0,0,NA
"1183",2020-02-11,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,0,0,NA
"1184",2020-02-11,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,0,0,NA
"1185",2020-02-11,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,0,0,NA
"1186",2020-02-11,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,1,0,NA
"1187",2020-02-11,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,0,0,NA
"1188",2020-02-11,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,0,0,NA
"1189",2020-02-11,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"1190",2020-02-11,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,0,0,NA
"1191",2020-02-11,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"1192",2020-02-11,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,0,0,NA
"1193",2020-02-11,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,0,0,NA
"1194",2020-02-11,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,0,0,NA
"1195",2020-02-11,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,0,0,NA
"1196",2020-02-11,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,0,0,NA
"1197",2020-02-11,"US","New York, US","New York",41.2146466040625,-73.115615079375,0,0,NA
"1198",2020-02-11,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,0,0,NA
"1199",2020-02-11,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,0,0,NA
"1200",2020-02-11,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"1201",2020-02-11,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,0,0,NA
"1202",2020-02-11,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,0,0,NA
"1203",2020-02-11,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,0,0,NA
"1204",2020-02-11,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,0,0,NA
"1205",2020-02-11,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"1206",2020-02-11,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,0,0,NA
"1207",2020-02-11,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,0,0,NA
"1208",2020-02-11,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,0,0,NA
"1209",2020-02-11,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,0,0,NA
"1210",2020-02-11,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,0,0,NA
"1211",2020-02-11,"US","Utah, US","Utah",NA,NA,0,0,NA
"1212",2020-02-11,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,0,0,NA
"1213",2020-02-11,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"1214",2020-02-11,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,0,0,NA
"1215",2020-02-11,"US","Washington, US","Washington",44.929699277561,-114.830477956098,1,0,NA
"1216",2020-02-11,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"1217",2020-02-11,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,0,0,NA
"1218",2020-02-11,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"1219",2020-02-12,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"1220",2020-02-12,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"1221",2020-02-12,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"1222",2020-02-12,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,1,0,NA
"1223",2020-02-12,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"1224",2020-02-12,"US","California, US","California",36.5824962578333,-116.704307691667,7,0,NA
"1225",2020-02-12,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,0,0,NA
"1226",2020-02-12,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,0,0,NA
"1227",2020-02-12,"US","Delaware, US","Delaware",23.465566094,-45.319942474,0,0,NA
"1228",2020-02-12,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"1229",2020-02-12,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"1230",2020-02-12,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,0,0,NA
"1231",2020-02-12,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,0,0,NA
"1232",2020-02-12,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"1233",2020-02-12,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"1234",2020-02-12,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,0,0,NA
"1235",2020-02-12,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"1236",2020-02-12,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,2,0,NA
"1237",2020-02-12,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,0,0,NA
"1238",2020-02-12,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,0,0,NA
"1239",2020-02-12,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,0,0,NA
"1240",2020-02-12,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,0,0,NA
"1241",2020-02-12,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,0,0,NA
"1242",2020-02-12,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,0,0,NA
"1243",2020-02-12,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,0,0,NA
"1244",2020-02-12,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,1,0,NA
"1245",2020-02-12,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,0,0,NA
"1246",2020-02-12,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,0,0,NA
"1247",2020-02-12,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"1248",2020-02-12,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,0,0,NA
"1249",2020-02-12,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"1250",2020-02-12,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,0,0,NA
"1251",2020-02-12,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,0,0,NA
"1252",2020-02-12,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,0,0,NA
"1253",2020-02-12,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,0,0,NA
"1254",2020-02-12,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,0,0,NA
"1255",2020-02-12,"US","New York, US","New York",41.2146466040625,-73.115615079375,0,0,NA
"1256",2020-02-12,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,0,0,NA
"1257",2020-02-12,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,0,0,NA
"1258",2020-02-12,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"1259",2020-02-12,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,0,0,NA
"1260",2020-02-12,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,0,0,NA
"1261",2020-02-12,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,0,0,NA
"1262",2020-02-12,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,0,0,NA
"1263",2020-02-12,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"1264",2020-02-12,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,0,0,NA
"1265",2020-02-12,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,0,0,NA
"1266",2020-02-12,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,0,0,NA
"1267",2020-02-12,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,0,0,NA
"1268",2020-02-12,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,0,0,NA
"1269",2020-02-12,"US","Utah, US","Utah",NA,NA,0,0,NA
"1270",2020-02-12,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,0,0,NA
"1271",2020-02-12,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"1272",2020-02-12,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,0,0,NA
"1273",2020-02-12,"US","Washington, US","Washington",44.929699277561,-114.830477956098,1,0,NA
"1274",2020-02-12,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"1275",2020-02-12,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,0,0,NA
"1276",2020-02-12,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"1277",2020-02-13,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"1278",2020-02-13,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"1279",2020-02-13,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"1280",2020-02-13,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,1,0,NA
"1281",2020-02-13,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"1282",2020-02-13,"US","California, US","California",36.5824962578333,-116.704307691667,8,0,NA
"1283",2020-02-13,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,0,0,NA
"1284",2020-02-13,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,0,0,NA
"1285",2020-02-13,"US","Delaware, US","Delaware",23.465566094,-45.319942474,0,0,NA
"1286",2020-02-13,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"1287",2020-02-13,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"1288",2020-02-13,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,0,0,NA
"1289",2020-02-13,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,0,0,NA
"1290",2020-02-13,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"1291",2020-02-13,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"1292",2020-02-13,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,0,0,NA
"1293",2020-02-13,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"1294",2020-02-13,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,2,0,NA
"1295",2020-02-13,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,0,0,NA
"1296",2020-02-13,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,0,0,NA
"1297",2020-02-13,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,0,0,NA
"1298",2020-02-13,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,0,0,NA
"1299",2020-02-13,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,0,0,NA
"1300",2020-02-13,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,0,0,NA
"1301",2020-02-13,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,0,0,NA
"1302",2020-02-13,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,1,0,NA
"1303",2020-02-13,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,0,0,NA
"1304",2020-02-13,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,0,0,NA
"1305",2020-02-13,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"1306",2020-02-13,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,0,0,NA
"1307",2020-02-13,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"1308",2020-02-13,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,0,0,NA
"1309",2020-02-13,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,0,0,NA
"1310",2020-02-13,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,0,0,NA
"1311",2020-02-13,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,0,0,NA
"1312",2020-02-13,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,0,0,NA
"1313",2020-02-13,"US","New York, US","New York",41.2146466040625,-73.115615079375,0,0,NA
"1314",2020-02-13,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,0,0,NA
"1315",2020-02-13,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,0,0,NA
"1316",2020-02-13,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"1317",2020-02-13,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,0,0,NA
"1318",2020-02-13,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,0,0,NA
"1319",2020-02-13,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,0,0,NA
"1320",2020-02-13,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,0,0,NA
"1321",2020-02-13,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"1322",2020-02-13,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,0,0,NA
"1323",2020-02-13,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,0,0,NA
"1324",2020-02-13,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,0,0,NA
"1325",2020-02-13,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,0,0,NA
"1326",2020-02-13,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,0,0,NA
"1327",2020-02-13,"US","Utah, US","Utah",NA,NA,0,0,NA
"1328",2020-02-13,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,0,0,NA
"1329",2020-02-13,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"1330",2020-02-13,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,0,0,NA
"1331",2020-02-13,"US","Washington, US","Washington",44.929699277561,-114.830477956098,1,0,NA
"1332",2020-02-13,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"1333",2020-02-13,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,0,0,NA
"1334",2020-02-13,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"1335",2020-02-14,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"1336",2020-02-14,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"1337",2020-02-14,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"1338",2020-02-14,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,1,0,NA
"1339",2020-02-14,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"1340",2020-02-14,"US","California, US","California",36.5824962578333,-116.704307691667,8,0,NA
"1341",2020-02-14,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,0,0,NA
"1342",2020-02-14,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,0,0,NA
"1343",2020-02-14,"US","Delaware, US","Delaware",23.465566094,-45.319942474,0,0,NA
"1344",2020-02-14,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"1345",2020-02-14,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"1346",2020-02-14,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,0,0,NA
"1347",2020-02-14,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,0,0,NA
"1348",2020-02-14,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"1349",2020-02-14,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"1350",2020-02-14,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,0,0,NA
"1351",2020-02-14,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"1352",2020-02-14,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,2,0,NA
"1353",2020-02-14,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,0,0,NA
"1354",2020-02-14,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,0,0,NA
"1355",2020-02-14,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,0,0,NA
"1356",2020-02-14,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,0,0,NA
"1357",2020-02-14,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,0,0,NA
"1358",2020-02-14,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,0,0,NA
"1359",2020-02-14,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,0,0,NA
"1360",2020-02-14,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,1,0,NA
"1361",2020-02-14,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,0,0,NA
"1362",2020-02-14,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,0,0,NA
"1363",2020-02-14,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"1364",2020-02-14,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,0,0,NA
"1365",2020-02-14,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"1366",2020-02-14,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,0,0,NA
"1367",2020-02-14,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,0,0,NA
"1368",2020-02-14,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,0,0,NA
"1369",2020-02-14,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,0,0,NA
"1370",2020-02-14,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,0,0,NA
"1371",2020-02-14,"US","New York, US","New York",41.2146466040625,-73.115615079375,0,0,NA
"1372",2020-02-14,"US","North Carolina, US","North Carolina",34.9256957941176,-77.9422536662745,0,0,NA
"1373",2020-02-14,"US","North Dakota, US","North Dakota",45.6701064832727,-96.6039609470909,0,0,NA
"1374",2020-02-14,"US","Northern Mariana Islands, US","Northern Mariana Islands",15.0979,145.6739,0,0,NA
"1375",2020-02-14,"US","Ohio, US","Ohio",39.4148771504444,-80.994621162,0,0,NA
"1376",2020-02-14,"US","Oklahoma, US","Oklahoma",34.6031317822785,-94.7893388192405,0,0,NA
"1377",2020-02-14,"US","Oregon, US","Oregon",42.1506953760526,-115.083397513158,0,0,NA
"1378",2020-02-14,"US","Pennsylvania, US","Pennsylvania",39.6349456488406,-75.3655984808696,0,0,NA
"1379",2020-02-14,"US","Puerto Rico, US","Puerto Rico",18.2208,-66.5901,0,0,NA
"1380",2020-02-14,"US","Rhode Island, US","Rhode Island",29.7536729328571,-51.0457893557143,0,0,NA
"1381",2020-02-14,"US","South Carolina, US","South Carolina",32.5425774589583,-77.6090913716667,0,0,NA
"1382",2020-02-14,"US","South Dakota, US","South Dakota",42.9705568411765,-96.3897351192647,0,0,NA
"1383",2020-02-14,"US","Tennessee, US","Tennessee",35.1452031975258,-84.3332854012371,0,0,NA
"1384",2020-02-14,"US","Texas, US","Texas",31.4132946653906,-97.8823415048828,0,0,NA
"1385",2020-02-14,"US","Utah, US","Utah",NA,NA,0,0,NA
"1386",2020-02-14,"US","Vermont, US","Vermont",38.63955882375,-63.5988331175,0,0,NA
"1387",2020-02-14,"US","Virgin Islands, US","Virgin Islands",18.3358,-64.8963,0,0,NA
"1388",2020-02-14,"US","Virginia, US","Virginia",37.0096147648889,-77.3505456352593,0,0,NA
"1389",2020-02-14,"US","Washington, US","Washington",44.929699277561,-114.830477956098,1,0,NA
"1390",2020-02-14,"US","West Virginia, US","West Virginia",37.4523500678947,-77.7887718987719,0,0,NA
"1391",2020-02-14,"US","Wisconsin, US","Wisconsin",43.1952747517568,-87.3710075490541,0,0,NA
"1392",2020-02-14,"US","Wyoming, US","Wyoming",39.6399346648,-98.580982828,0,0,NA
"1393",2020-02-15,"US","Alabama, US","Alabama",31.9311128071014,-84.1967854963768,0,0,NA
"1394",2020-02-15,"US","Alaska, US","Alaska",56.3735444048387,-136.429655945161,0,0,NA
"1395",2020-02-15,"US","American Samoa, US","American Samoa",-14.271,-170.132,0,0,NA
"1396",2020-02-15,"US","Arizona, US","Arizona",29.7140326252941,-98.3499107,1,0,NA
"1397",2020-02-15,"US","Arkansas, US","Arkansas",34.0050870684416,-90.033095715974,0,0,NA
"1398",2020-02-15,"US","California, US","California",36.5824962578333,-116.704307691667,8,0,NA
"1399",2020-02-15,"US","Colorado, US","Colorado",37.755611605,-102.289687233333,0,0,NA
"1400",2020-02-15,"US","Connecticut, US","Connecticut",33.290944112,-58.125463743,0,0,NA
"1401",2020-02-15,"US","Delaware, US","Delaware",23.465566094,-45.319942474,0,0,NA
"1402",2020-02-15,"US","Diamond Princess, US","Diamond Princess",0,0,0,0,NA
"1403",2020-02-15,"US","District of Columbia, US","District of Columbia",12.9680592433333,-25.67218664,0,0,NA
"1404",2020-02-15,"US","Florida, US","Florida",28.1018924188406,-80.3036208973913,0,0,NA
"1405",2020-02-15,"US","Georgia, US","Georgia",32.4009727393168,-82.5392009829193,0,0,NA
"1406",2020-02-15,"US","Grand Princess, US","Grand Princess",0,0,0,0,NA
"1407",2020-02-15,"US","Guam, US","Guam",13.4443,144.7937,0,0,NA
"1408",2020-02-15,"US","Hawaii, US","Hawaii",15.0202021471429,-112.373740342857,0,0,NA
"1409",2020-02-15,"US","Idaho, US","Idaho",42.3389055515217,-109.483597747826,0,0,NA
"1410",2020-02-15,"US","Illinois, US","Illinois",39.0773942839423,-87.4633621836538,2,0,NA
"1411",2020-02-15,"US","Indiana, US","Indiana",38.9897499068085,-84.3841308225532,0,0,NA
"1412",2020-02-15,"US","Iowa, US","Iowa",41.1976345775248,-91.6147170586139,0,0,NA
"1413",2020-02-15,"US","Kansas, US","Kansas",37.7660260202804,-96.2511954286916,0,0,NA
"1414",2020-02-15,"US","Kentucky, US","Kentucky",37.0053873934426,-83.8031710996721,0,0,NA
"1415",2020-02-15,"US","Louisiana, US","Louisiana",30.1502326142424,-89.041635545303,0,0,NA
"1416",2020-02-15,"US","Maine, US","Maine",39.7223896944444,-61.7989054472222,0,0,NA
"1417",2020-02-15,"US","Maryland, US","Maryland",36.013772945,-70.7773547157692,0,0,NA
"1418",2020-02-15,"US","Massachusetts, US","Massachusetts",37.1173028770588,-63.0162959652941,1,0,NA
"1419",2020-02-15,"US","Michigan, US","Michigan",42.0186260626437,-81.2652957406897,0,0,NA
"1420",2020-02-15,"US","Minnesota, US","Minnesota",44.528372238427,-92.3089091386517,0,0,NA
"1421",2020-02-15,"US","Mississippi, US","Mississippi",32.011947362619,-87.511303757619,0,0,NA
"1422",2020-02-15,"US","Missouri, US","Missouri",37.8049553073729,-90.9316989713559,0,0,NA
"1423",2020-02-15,"US","Montana, US","Montana",45.3548741963793,-105.917622644828,0,0,NA
"1424",2020-02-15,"US","Nebraska, US","Nebraska",40.451862422,-96.953980387579,0,0,NA
"1425",2020-02-15,"US","Nevada, US","Nevada",35.1237865610526,-105.188836321053,0,0,NA
"1426",2020-02-15,"US","New Hampshire, US","New Hampshire",36.2324773966667,-59.6480472541667,0,0,NA
"1427",2020-02-15,"US","New Jersey, US","New Jersey",36.783272136087,-68.133541043913,0,0,NA
"1428",2020-02-15,"US","New Mexico, US","New Mexico",32.5751098942857,-99.8364155571429,0,0,NA
